sequence,score,labels,real_class
Aw man i already had my last break and i gotta tinkleee,0.3968661427497864,pleasure,negative
is finally going to sleep had a great night had a great talk with the bro and is hopefully going to tucson tomorrow,0.27139440178871155,hope,positive
no frownies allowed Only smiles Give it a couple hours lol,0.7099325060844421,joy,positive
thanks for the follow Another tweeting puppy,0.6104418635368347,love,positive
australians Where can I buy GK here Or does it have to be online,0.5829222798347473,pleasure,negative
Ive got new twitter account about Free Realms My new name is Ghray Hope youll see it,0.007524224929511547,hope,positive
yes i do think so S such an idiot,0.5403611660003662,horror,negative
just got up im off to eat biscuits and drink tea,0.57647305727005,pleasure,positive
Out to enjoy the sun,0.7553225159645081,pleasure,positive
Ive got two blues already so Ill get involved in that mate I just really want the Vimto one haha,0.5642547607421875,pleasure,positive
Not cheeky just practical So I can actually draw you without imagining haha xx,0.6008462309837341,pleasure,negative
You shouldnt be on the internet at church Haha,0.14834623038768768,pleasure,positive
baking cookies with bella,0.6765021681785583,pleasure,positive
sorry Reaper has been cancelled,0.3245234489440918,hope,negative
had seen david archuletas video blog hes so cute when he said quotsalamatquot hope he can come back here in the philippines,0.22635328769683838,hope,positive
listening music on my new walkman Ive won,0.6612803339958191,pleasure,positive
lmao quotTwitter status all goodquot HAHA brings back memories,0.4201985001564026,joy,positive
that man always seem to be in trouble when youre around im sure he loves it though ha,0.5986602306365967,love,positive
Future funk was had,0.7783591151237488,horror,positive
Star Trek is the perfect way to celebrate,0.7549489736557007,pleasure,positive
no problem its me on my other twitter please follow me i had to many tweets,0.34961557388305664,pleasure,negative
well im glad some people are quotsoquot busy they dont have time to talk to me freakin sucks,0.4797172546386719,loneliness,negative
iye wel its like that dave channel,0.00042445946019142866,love,positive
Had the longest week of my life Getting some much needed sleep goodnight xo,0.3679422438144684,pleasure,positive
its spelled two mate and no we have our own respective partners thankyou very much,0.6819092035293579,love,positive
Just decided theres not enough of Michael McIntyre on his Comedy Roadshow its a bit of him with 4 other comedians,0.32186272740364075,pleasure,negative
grr im bored and theres nothing to do anyone want to hang out,0.7526581287384033,loneliness,negative
mmm interesting,0.7585693001747131,pleasure,positive
try from lumos party,0.7204931378364563,pleasure,negative
They just took awhile to get into the song amp to step outside the screen,0.4170868396759033,pleasure,positive
See I waz about to hit you up but NOPE lol who iz yall quotIquot aint going no wherr got a headache,0.38617122173309326,pleasure,negative
My sleep cycle will sure be screwed up by this Ha,0.5508238673210144,horror,positive
Js laptop is in AppleCare and shes on mine this weekend This would have been a perfect N97 moment Damn US launch delay,0.2696578800678253,pleasure,negative
I dont need to have fun i lke to be happy,0.7464621067047119,pleasure,positive
just had dinner and got back from Pavilion yes we spent like 5hours there SHOPPING but all i bought was a dress,0.5550684928894043,pleasure,positive
just got the postcards so I need addresses to mail them 2 folks o and I got a Lil bit of sunburn xoxo,0.4159903824329376,pleasure,negative
sorry missed this tweet Were staying in a Yurt onone of the dutch islands yurt is a mongolian nomadic tent Its big,0.5873053073883057,loneliness,positive
4 days for see you in Argentina Im so excited and you,0.4963807761669159,joy,positive
I have a feeling the nozzles are just too god damn big LOL,0.7248079776763916,horror,positive
I dont have an FB account avoiding it whats the name of the bookbe nice 2 read instead of watch TV all the time,0.0398421436548233,pleasure,positive
Say hello to brazilian fans were all listening to BBC now PLEASE,0.516015887260437,pleasure,positive
please follow me,0.10775572061538696,hope,positive
I dont have enough cash right now to buy concert tickets on Monday Now I cant see them,0.3324735760688782,hope,negative
has arrived back home after a great 9 months unimissing London and everyone in it already,0.2664169371128082,hope,negative
oh thats too bad,0.7377402186393738,horror,negative
I dont I said i wish id have one,0.5084124207496643,hope,negative
dammit,0.7611175179481506,grief,negative
Ask her to go to dinner and a movie and then back to your place But dont involve alcoholwatch another movie and cuddle,0.5655484795570374,pleasure,positive
just finished the last two episodes of The Dollhouse just started to get really good at the end But I hear there is a second season,0.5388463735580444,pleasure,positive
quotByequot Anticlimax Cheers Thanks all for aï½ ooh Upbeat strings Oh Cut off by ads Darn Eurovision,0.6079798936843872,generosity,positive
Waiting to watch UP I would like to have a balloon,0.6666257381439209,pleasure,negative
will its not made in q8 itquots imported,0.38638296723365784,generosity,positive
ok but Im half naked in a dressing room in JC Pennys trying on dress pants No good source of water,0.3487382233142853,loneliness,negative
youre so lovey Im really sad that i couldnt talk to you when you was here the show was amazing thanks you guy,0.6122682094573975,love,negative
the mass mampg is happening right now,0.6380057334899902,generosity,positive
Yay You made a twitter Hows NY life I miss it already,0.35445672273635864,pleasure,negative
boys r lameampimmatureglad to b homeampin my sweatsgoin to bed soon,0.4970523715019226,pleasure,positive
disappointed I like the idea of stalking but just dont have the time,0.601473331451416,fear,negative
teacher just said i sing too loud,0.4834757149219513,grief,negative
Shhhhhh I will finish it cet apres midi or ce soir,0.3770667016506195,pleasure,positive
tired of feeLING sickly i should say still,0.6048933863639832,grief,negative
I miss my spongebob,0.7271884679794312,love,negative
Just got back from church and eating breakfast with my aunt Delicious,0.6179689168930054,love,positive
Awwww you just ruined my day lolz Just kidding,0.7151297330856323,grief,negative
Resorting to SMS on my iPhone since I lost the top inch,0.20903219282627106,pleasure,negative
Beetlejuice I dont have living But I do have J Park 12 and 3 on DVD I am a suggestible buddy may just have to watch again,0.5921785235404968,pleasure,negative
Is having an OC marathon Oh how I wish this show wasnt cancelled 4 seasons just isnt enough,0.6351969242095947,pleasure,negative
I love how Hugh Jackman is so enthusiastic and postive about the Wolverine movie and game,0.6869689226150513,love,positive
500 updates to badd its not 500 folllowes x,0.32844457030296326,grief,negative
Aaaall Maaaaan Long but good night Up too early tho Holla at u Twiggas later,0.10507576167583466,pleasure,positive
My Nana is going to wait until I am ready to go home to ask me to make her a cd I guess i will be stillin down here again tonite,0.5071561336517334,pleasure,negative
SFA yeah Im fine waiting for the rest of the European Sanctuary fans to wake up,0.46769148111343384,hope,positive
I checked your site Very nice This is my site wwwheathfoxcom Tell me what you think,0.4567859470844269,pleasure,positive
Prom was good,0.7144004106521606,pleasure,positive
Thank you I will sure hope for some dreams melts lol Night sweetie,0.7120662927627563,hope,positive
I will be giving away some promo codes and stuff supplied from so follow,0.6628796458244324,generosity,positive
wakin up early runnin errrands,0.27609357237815857,pleasure,positive
Sayur asem boleh2 cuma ak ngga pernah bikin hahaha xD Iya kmu suka bnget ya sm sosis itu Namany merquez wid,0.001599045586772263,joy,positive
Miley I cant see u pic,0.01508800033479929,love,negative
haaa yh only another 4 years yaaay lol,0.4563847780227661,hope,negative
My parent dont love me anymoreee,0.7615655660629272,love,negative
Down with fever,0.7758873105049133,fear,negative
what IS your status,0.09007304906845093,hope,positive
x,0.31711065769195557,hope,positive
Nerd I wudnt say so I wud say U jus like 2 know ya stuff and this book seems to ave taken ya fancy lol xx,0.5642876625061035,pleasure,positive
I totally chug my coffee like its water I usually chastise sp myself for doing thatits nice to know im not alone,0.5414605736732483,pleasure,positive
No Brazilian Festival but on the way to the house warming party with yummy tacos,0.6748937368392944,pleasure,negative
I miss holly,0.7313399314880371,love,negative
i miss my jerryyyy,0.7077102661132812,love,negative
WTF twitter me puso un background q no es el mio,0.08201128989458084,loneliness,negative
why do pittsburgh penguins like to upset me so much,0.7025980353355408,horror,negative
no boys or anything,0.7593424916267395,loneliness,negative
can i see,0.5015375018119812,hope,positive
OH HELLLLLLLLLLLLLLLL NO not she did this to my fav song LMFAO,0.7415306568145752,love,negative
Was in the car to hear Mariano blow it and came in to watch the Yankee rally fall short,0.5342382192611694,grief,negative
feels it is the time to hate her life,0.764025866985321,grief,positive
Its headless poor thing I love animal crackers they entertain me,0.7413843274116516,horror,negative
exhausted gotta get more sleep tonight or Ill be useless at the party,0.3867989182472229,grief,negative
Getting ready for a night out on the town Boudros and then get some culture by watching quotwickedquot at the majestic Passing up the fights,0.6268270611763,pleasure,negative
with my dear aunt celebrating the birthday of my brother O i think cata is not going to come she dont call me,0.43316155672073364,grief,negative
Its a beautiful Sundayfishing will do it justice,0.7257723212242126,pleasure,positive
AND the first one that I didnt skip a second of Hee hee All the sketches are pretty good,0.623673141002655,pleasure,positive
i only watched SNL until midnight sucks for me what i did whatch almost made me pee myself I could belive Tom Hanks was on HILARIOUS,0.5281474590301514,joy,positive
sounds like fun times,0.7868165373802185,pleasure,negative
is definitely praying HARD for Tonyas dad,0.7478059530258179,grief,negative
yeh just nod every now amp again ah well me thinks better get some kip gotta get up early in the morning,0.3715517222881317,hope,negative
Orphan Andrew Beth seems to think I am a loser with no followers follow me TwittercomOrphanAndrew Thank you BethIsAmazingGreat,0.24223275482654572,loneliness,positive
at the tivoli waiting for the opening band to start then the red shore then the cancer bats then bring me the horizon,0.6757622957229614,horror,positive
going for lunch,0.7100273966789246,pleasure,positive
I Just Saw the most beautiful Supercar EverAUDI R8he only got one flawis not mine,0.4363774359226227,pleasure,negative
hey im a big fan i misse dthe concert i couldnt make it,0.5219398736953735,pleasure,negative
no worries just cant blip u more then 3 times defo top tunes though,0.629187822341919,pleasure,negative
Its not connecting for me,0.12511883676052094,loneliness,negative
Vote for Hes currently in 3rd place Im trying to but I simply cannot make the site load properly anymore,0.38735824823379517,hope,negative
Got my wembley tickets sorted 2 tickets in a corporate box thanks to Come on you Clarets,0.4513741433620453,pleasure,positive
Hey Im fine thx and how are you,0.3506115972995758,joy,positive
For those on facebook theres a UKTrainSim group on there too it too is cunningly named,0.00026843950035981834,love,positive
have fun im at work,0.5670126080513,pleasure,negative
That used to be a top of the line place to eatnow just over priced,0.271557480096817,pleasure,negative
I believe you I really do 240 am and I am still watching the voting Bed soon methinks,0.1892043948173523,loneliness,positive
you missed a train,0.2747505307197571,grief,negative
is pissed She wanted to go out for a smoke but her iPod doesnt work no more and her husbands one is running out of battery,0.4807363748550415,grief,negative
Wowthere r a lot of hockey people on twitter that r fakes,0.29168838262557983,love,negative
My CPU isnt fast enough,0.21430940926074982,grief,negative
Looks like Nick Caves playing glasto,0.335973858833313,love,positive
Im only here till Monday then I fly out to Europe with Evan,0.05141948163509369,hope,negative
ASSISTINDO THE BIG BANG THEORY,0.22357267141342163,generosity,positive
Over the bridge to daddys house we go Dropping off granddaughter for day then into office for awhile,0.23365944623947144,loneliness,positive
nope but i can get it hold on ltltmm,0.28943508863449097,hope,positive
Just saw another Sonic commercial and made me wish there was one around Closest one is 16 mi away,0.38083210587501526,hope,negative
wish i was back in NY have a good day,0.4157249927520752,hope,negative
Is it 7 oclock yet Ughh sooo tired I wanna go home and sleep I think Im getting sick,0.45248693227767944,fear,negative
LOL Theyre a chocolate bar thingy made from caramel dipped in chocolate,0.7877794504165649,pleasure,positive
I understand your joyenjoy,0.7152664661407471,pleasure,positive
staying in northants till thursday now,0.1650896966457367,loneliness,positive
Just cooking dinner for my boys at the mo,0.4727439284324646,pleasure,positive
Listening to Blue October Black Orchid Awesome song But so sad,0.7148684859275818,horror,negative
Is on my way to the strawberry festival,0.4944813549518585,hope,positive
I was going to but there is no dates in NJ,0.2750939428806305,pleasure,negative
The Oscars well yes and no Mostly no You can all vote for me though I think So get a move on Bertha,0.5016838908195496,hope,positive
My mom made pancakes,0.6533344984054565,generosity,positive
bye nobody tweeting,0.687843382358551,loneliness,negative
When my family together i learn When theyre gone I forget what ive learned,0.3154633343219757,grief,negative
haha unbelievable and its not just the beginning of may So what are u doing,0.578113853931427,horror,positive
take it easy dear,0.72479248046875,pleasure,negative
aww 1st sats are dope But Im not goin tonight,0.5215161442756653,pleasure,negative
No lil brocka,0.34893497824668884,love,negative
but dont feel like biking to the embassy in Charlottenlund but need to fulfill my civil duty,0.41958087682724,pleasure,positive
jus creating a twitter page but i have no friends,0.10397956520318985,loneliness,negative
doesnt know what to do,0.3537800908088684,fear,negative
gahh final exams sooon,0.001542427809908986,grief,negative
Time to dope up on meds cause this headache aint goin anywhere,0.37938255071640015,fear,negative
going shopping for stuff to put in my roomand nowlooking at the roses babe gave methey are so lovely,0.6395601630210876,love,positive
Is watching himself some mighty b loves it,0.7428604364395142,love,positive
Coz I wanted to get that darn sign off my back so bad n be part of the majority n stop getting teased by my fam,0.4973198175430298,grief,positive
I Paid with a CC so Sucks for me,0.558551549911499,generosity,negative
eurovision is burning my life not ICELAND though,0.42236486077308655,grief,positive
Alton towers is brill,0.6701328754425049,joy,positive
Walking to the bus stop and i just realised im singing along to my ipod outloud ha X,0.4394189715385437,pleasure,negative
hahahhaa thats a sign of a good night,0.728570282459259,joy,positive
there you go again as long it makes you laugh guess will keep at it,0.7284553647041321,joy,positive
night i miss david,0.701528787612915,love,negative
Headache I hate headaches,0.7400485277175903,grief,negative
Beautiful Sunday Morning All Have a Great Day Everyone,0.5854480266571045,pleasure,positive
Booting up my laptop,0.24588851630687714,pleasure,positive
my pleasure followfriday,0.4391831159591675,pleasure,positive
just watched Cadillac records It was inspiring and kind of sad,0.6821659803390503,pleasure,positive
Meet the Spy released Seriously Valve should consider making a movie of their TF2 introduction videos,0.5465875267982483,pleasure,positive
hi XD sorry my laptop had a panic attack nah i play sudokus on brain training were around even,0.600165843963623,fear,negative
Im in love with that girl,0.7716917991638184,love,positive
Is sitting the bench at Belltown,0.37852194905281067,loneliness,negative
Lord help me This daniel fast is kicking my butt today why did they have to make pozole for my grammas bday Lol,0.4673399031162262,grief,negative
awesome2 monthsbut i go on holiday with some friends sothats 10 days lessand on campthats another 10 days,0.5689177513122559,pleasure,negative
Went on the Million Paws Walk today Had so much fun so did the dogs thats the main thing,0.6567219495773315,pleasure,positive
Got picked up by amp Queyny amp Khanh looking for trouble or some food,0.07300617545843124,grief,positive
My sister called she made me dinner for tonight Italian cant wait Woo Hoo,0.6549348831176758,love,positive
it was alright I give it a 35 out of 5 Haha But would like to read the book now,0.611362099647522,pleasure,positive
your picture didnt work,0.09031295776367188,pleasure,negative
and where was that,0.31947392225265503,generosity,positive
Uploaded Episode 9 Of Keep me Safe Check it out,0.38717734813690186,pleasure,positive
Whyyy you leavvvinng mii Rubbie Duckie kk If you must go nite nite luv muffin dont let the bed bugs bite,0.36129921674728394,horror,positive
I lost my wallet at buschgardens today,0.2339698225259781,grief,negative
i was just joking mr grumpy humps,0.7144530415534973,grief,negative
when you do a tweet it then that will take you to your profile may add a direct link in a update,0.5047628283500671,pleasure,positive
can I have some Pleeeease,0.7772334218025208,pleasure,positive
oh here Its Mondayjust sharingsometimes I find it weirdhaha so Happy Mondayor Sunday to youu,0.591109037399292,pleasure,positive
Ahhh will have to miss it Im taking a few days off starting June 17th will be out of the city,0.1848602592945099,hope,negative
My wife Tamara is turning into a machine with P90X She just wont stop,0.41405627131462097,pleasure,positive
Baby sitting 2nite so sitting in and board out of my mind,0.5430601239204407,loneliness,negative
fantastic me too,0.6944888830184937,love,positive
be forewarnedthe cafeteria is by the store that has kid stuff in it amp if you want a coupla small quotgreen screensquot,0.44967037439346313,generosity,positive
OMG gorgeous little boy in the salon is gorgeous I would show you guys but thats creepy and I dont know how to use twitpic,0.298248291015625,pleasure,negative
Try and get matt on Hes like my fave guy Tell him that his fans are waiting xo,0.4398728907108307,love,positive
This weather makes sad I want a boyfriend,0.7680449485778809,love,negative
Im really going to miss Dave Matthews Band radio on Sirius when it goes away Ive been loving it all week â,0.44090116024017334,love,negative
one of my faves from Donovan,0.6097991466522217,love,positive
Dinner was over too quickly,0.23658967018127441,pleasure,negative
We definitely all enjoy your tweets they keep us all thoroughly entertained Glad to hear your feeling better now,0.5665504336357117,pleasure,positive
prolly gonna miss the gap band i REALLY need to get my car,0.4722866415977478,hope,negative
Got them all,0.6637166738510132,generosity,positive
Ahaha were neighbors how random is thatcome get ur tacosI got u 2,0.6114687323570251,pleasure,positive
Lol salright Its what Im here for x,0.5714238286018372,love,positive
morninnng getting readdy going to get my neeew camera wittt my dadd then iddk,0.0765855461359024,pleasure,positive
back to working,0.32311657071113586,pleasure,negative
In the bath,0.5773351788520813,pleasure,positive
finally people can breathe normally,0.46180760860443115,fear,positive
Almost ready with the new website for my parentsso excited about It will be a huge surprise for Them,0.5164486765861511,hope,positive
just biffed it hard on the fixee must stop daydreaming about the boy,0.5663906931877136,grief,negative
having a greyÂs anatomy marathonman it sucks that no good shows are during the summertime,0.5206782221794128,horror,negative
DM me an email address and Ill send you the questions,0.06687027215957642,pleasure,positive
Time for bed working tomorrow afternoon,0.05525707080960274,hope,negative
doing her daily surfing to earn cookie money,0.404553085565567,pleasure,positive
Why,0.6399229168891907,generosity,negative
Hi My first visiting here Looking for some interesting,0.5999411940574646,pleasure,positive
Need to do something with my hair Its really dry Hair masktreatment etc But no cutting it short,0.5924249887466431,pleasure,negative
i slept so good i think i may get to see tasha today,0.4107489585876465,love,positive
Its so nice outside but Im still here inside the housewith nothing to doand im to lazy to go on a walk by myself id rather hang out,0.6059925556182861,loneliness,negative
boooo u should come to Peru,0.27976328134536743,hope,negative
Wow thats really annoying,0.7369178533554077,horror,negative
Congrats Its a life changing event for the better of course,0.7648300528526306,joy,positive
Going to go join mom in the hot tub now hope you all have ANOTHER day of ordinary miracles again,0.6937569975852966,hope,positive
quotI want to be forgotten and I dont want to be remindedquot Listening to the strokes,0.5680304765701294,generosity,positive
Hahaha Yeah true Ill get to 500 someday,0.5212765336036682,hope,negative
Me neitherdamnit,0.6595742702484131,loneliness,negative
i was supposed to see you tonight but you changed your dates Cant wait till 21st August,0.2922391891479492,hope,negative
cool And thats what happens when you talk last hahaha Good job Ill try doing that when an incident will happen,0.574557900428772,pleasure,positive
Sunburned thats my legs vs my inner arm,0.5641297101974487,fear,negative
I like that the only plan that has been made regarding my entire trip to the east coast is that I am going to Havana Outpost on Friday,0.41686686873435974,pleasure,negative
Damneven Mary J used autotune,0.0020649912767112255,pleasure,negative
Nice one bruv Hope you can make it along,0.39654529094696045,love,positive
awww were gunna miss that house With all the YouTube videos live chats rehearsals,0.366144597530365,hope,negative
I dont feel good,0.6930558681488037,fear,negative
I didnt burn my hand just a little warm oil fell in me just that just hot,0.620174765586853,horror,negative
yes you should GIVE A NAME FOR MY PUPPY SHE DOESNT HAVE A NAME YET PLEEEEEEASE,0.4779203534126282,pleasure,negative
I learned some very important lessons from The Wire One is quotas long as you wear a tie youre dressed properly for courtquot,0.3332946002483368,generosity,positive
So this is my first time at church since last month Woops Talk to you all after service,0.24649424850940704,pleasure,positive
I should never have left the house this weekend,0.16336590051651,loneliness,negative
Hey hey haappy buurfdaay misaa transit rofl ampamp lil becca laso,0.03110218606889248,love,positive
em togava avec toi we r gonna rock the day,0.3158300817012787,love,positive
We are definitely in need of complementary medicine after adopting biometric passports I feel so much safer now1 my ass,0.36979249119758606,fear,positive
arghhh we could of fallen in loveeeee 8 you guys rockkkk,0.746130645275116,love,positive
dad is getting a blood transfusion right now since hes lost so much blood from the colitis attack poor pop,0.5552889704704285,grief,negative
By the end of the weekend I will be a Somerville resident Goodbye Cambridge I will still be near your border,0.5028477311134338,loneliness,negative
Ah Im now in on the big secret I now understand why its a big deal Youll see Listen to Breakfast from 6am tomorrow,0.2969471216201782,pleasure,positive
We branch in bulk usually 2 at a time,0.16044199466705322,generosity,positive
Aww Well all have to meet for dinner or something sometime If we cant arrange that my birthdays in 3 weeks,0.44167596101760864,pleasure,positive
is up in Wausau with the parents dad had emergency hand surgery last night,0.6505221128463745,grief,negative
Hahaha And how was it I dont like her eww,0.4684596061706543,love,positive
Well then it makes sense for you to be up Although I would never be up that early if I didnt have work Youre my hero,0.5401503443717957,joy,positive
Ok so death of autotune is cool but I feel like he dissing me lol its coo tho I guess jay just wont be a fan of Mann,0.3377915918827057,love,negative
lol if you say so oh my gosh I am using tweetdeck,0.4108729958534241,pleasure,positive
i am new to twitter and talking to ppl on aim,0.04741505905985832,pleasure,positive
Lesson of the day dont start packing a couple of hours before your flight for a 2 month long stay you might miss your flight,0.4356361925601959,hope,negative
nahh yous amazingthanks for letting us be in the clip im not home yeton train just passed awabahalf hour til newy gtlt,0.20703573524951935,generosity,positive
Good morning Enjoying a cup of coffee along with a nice change in the weather cooler Go Rockets Beat the Lakers,0.6467828154563904,pleasure,positive
I dont know Twitter ate it,0.17275899648666382,pleasure,negative
longe daqui estou no sul,0.46687811613082886,loneliness,negative
haha I thought I had already I need something to blog about Im hunting for something to wind me up,0.31952494382858276,pleasure,positive
thanks for twittercomedy club linky,0.17037932574748993,generosity,positive
Ur Are The Most Stunning Girl On This Planet amp I Love You lt3 Its Skye By The Way From Australia I Called You YesterdayD,0.3697146475315094,love,positive
Its a nice day today I still cant seem to handle Hawx without crashing into the water,0.4595784544944763,fear,negative
I am so angry at myself right now,0.5868117809295654,grief,negative
long day of work totally exhausted but wish it was a long day of being an actress instead,0.370084285736084,grief,negative
Sorry for my late reply I saw it on youtube I didnt know she had a twitter thanks for letting me so I can follow her,0.504669725894928,pleasure,positive
my friends grad party,0.6471413969993591,pleasure,negative
yea rove is on,0.0005671482067555189,love,positive
hey sorry twitter said i had done too many tweets would not let me send anymore lol night night x x,0.39238888025283813,pleasure,negative
young shes my friend,0.542121946811676,love,positive
go eff yourself,0.7652372717857361,horror,positive
studying but wishing that I owned and was playing Sims3 I know Im a dork dont rub it in,0.5456637740135193,pleasure,negative
Those Taurus babies do like to hang on in there,0.7575795650482178,love,positive
listening about cars and driving,0.6516395807266235,pleasure,negative
wishing a had a new car already,0.6517341136932373,pleasure,negative
No jockey triple crown Summer Bird wins Belmont Stakes,0.3554433286190033,hope,negative
Is being a total geek has installed ubuntu 9 as primary OS and is messing around trying to make it look good,0.5268070101737976,hope,positive
I probably would never call her again Sorry,0.6482163071632385,grief,negative
Just learned that ï½International Creativity and Innovation Dayï½ is on my birthday ï½ WolframAlpha,0.15338191390037537,generosity,positive
When is the announcement I suspect I wont get to hear it live this year The 30 software is already pretty hott,0.365855872631073,hope,negative
More than halfway through my OJT I need to get my midpoint review papers passed by Tuesday,0.06793037801980972,hope,positive
Ive got such a killer headache,0.6740654110908508,grief,negative
Looks a little small there,0.4458686411380768,loneliness,positive
Just landed Vacay over GO WINGS,0.02460545487701893,pleasure,negative
same to you,0.6998280882835388,love,positive
awesome Will definitely be praying for you as you prepare for that,0.697174072265625,hope,positive
controlling stakeshare n ï½ a Nhng golden share cng lï½ another option,0.39580121636390686,generosity,positive
has hanami with japanese class today is said because maias not gonna be there,0.17917749285697937,grief,positive
Yeah they really crack me up,0.756975531578064,joy,positive
Hey Joe what is the website Im having issues,0.01658887043595314,pleasure,positive
Thanks,0.7715027928352356,generosity,positive
Richard Windsor and partner Emily are the new FMS Trivia Contest champions Rad n Sandy go down,0.1357169896364212,love,negative
aye well im awayy so im absolved of all responsability,0.06808728724718094,loneliness,positive
thx ok yeah thats what i thought saw quotbullet expressquot infomercial ystrdy a food processor amp juicer 2 good 2 b true,0.48503005504608154,pleasure,positive
lisenin to pink woo,0.45087456703186035,love,positive
he won breast stroke and the 50 free,0.5203089118003845,pleasure,positive
Working 12830stop by and get your season pass,0.1615225225687027,pleasure,positive
OH I need a nap before work it wont happen,0.4853026866912842,pleasure,negative
posted the pictures of CookArchuletas Concert in multiply,0.5928749442100525,pleasure,positive
hot fireman isnt a nice drunk Im quite sad,0.7077339291572571,loneliness,negative
no dont thank again I send so many sometimes I dont know which end is up as 4 the pic honestly cannot rememberI hav,0.4852369725704193,generosity,positive
Sweden Denmark 01 no world cup next year,0.35153982043266296,hope,negative
At MHT Wishing other people were here with me,0.3946974575519562,hope,negative
I dont know anyone whos on twitter Just followin ppl,0.29197826981544495,loneliness,negative
Perfect weather 4 a raceIm jealous but super excited to volunteer,0.7228072881698608,pleasure,positive
iss finished now,0.4735667407512665,hope,negative
yea duh And bridge to terabithia is sad,0.5748851895332336,grief,negative
Gorgeous day here Getting ready to go for a long drive enjoy your Sunday,0.5958486199378967,pleasure,positive
Got everything ready for boot sale tomorrow was bloody hard work Please dont rain,0.44693467020988464,hope,negative
That would be awesome I hope yall get the house with the pool too,0.6736920475959778,hope,positive
Fomos na LDS em Melbourne,0.2903781533241272,love,positive
aww girl people just want free things,0.7575541734695435,generosity,negative
I couldnt donate blood today my iron was too low at a 36 needed a 37 Oh well maybe next time,0.5971485376358032,generosity,negative
job issues,0.00017078183009289205,joy,negative
I wish I were still at the park,0.5433504581451416,hope,negative
but then I will have no1 2 act foolish with,0.4645410478115082,generosity,negative
is wonderign why when Davod finally comes to England near where I live he doesnt arrange to meet up,0.19389477372169495,loneliness,negative
Too much ice cream,0.7867847084999084,pleasure,negative
is dizzy again,0.7622654438018799,fear,negative
aww sowwy i didnt mean 2,0.3715231716632843,loneliness,negative
Storm chasing for me today doesnt look promising Storm probability seems to have moved into Iowa too far to drive,0.49921950697898865,hope,negative
Needled 247 amazing song to headbang to,0.7106826305389404,pleasure,positive
of courseeveryone does,0.5451430678367615,generosity,positive
Elephant Phyo Phyo gave birth about an hour ago to baby All went fine For more cuteness go here,0.5032658576965332,joy,positive
Naw Love you Kezzyboo Bring on the cheese,0.7659314274787903,love,positive
cara puro amor ok quotUnexpectedly Garyâs hand strained towards her quot suspirei,0.5542965531349182,love,negative
Trust him nuff 2 let him throw them up in the air and forget 2 catch therefore dropping them That concertwas amazing,0.6166104674339294,generosity,positive
english assignment and hungry,0.3554815351963043,grief,positive
Thx to Coldplay for the free album download,0.7135735154151917,pleasure,positive
Watchin Wild Child x,0.007406093645840883,pleasure,positive
Let the rain fall down and wake my dreams Let it wash away my sanity Cuz I wanna feel the thunder I wanna scream I lt3 the rain,0.688200056552887,horror,positive
is missing so many thing,0.3925662338733673,loneliness,negative
you just need to tweak it My term is 85 opaque black amp old school terminal green font thats large enough for me to read,0.47259196639060974,pleasure,positive
im sorry but its better to just let go of all of beths crap amp try to move on youve gotten hurt so much cuz of her,0.6565588116645813,grief,negative
Awww poor baby misses his mommy,0.7910590171813965,love,negative
oh thank you thats sweet of you Did you see my drunken hubby at the Cat Club thursday he couldve shown you pix of him,0.41891276836395264,pleasure,positive
Hmm Maybe but the end result is good so keep moving Me Im just waiting TO move,0.606984555721283,hope,positive
Cubs reds game is way better than serendipity or hot date minor league filth Twitpic coming Itouchno camera,0.3249830901622772,pleasure,negative
Im so jealous youre there was suppose to go now Im stuck at home bored,0.6998918056488037,loneliness,negative
Hahaha Well Tina good job then xD i know ashley and gabby added him,0.32166942954063416,joy,positive
meee tooo,0.6364651322364807,generosity,negative
I know I was wtching the game with my son then switched over to the astroswho r also losing,0.3949598968029022,love,negative
Iight now,0.07488758116960526,hope,positive
i swam got darker hung out with the bestiethis day cant get better but it can and just did get worse,0.6698912382125854,horror,negative
Good morning How are you,0.2608998715877533,pleasure,positive
casey cant go no stalks tonight i wanted to bring something up with kim toohaha,0.3352862000465393,loneliness,negative
Someone come nap with me,0.5993305444717407,loneliness,negative
coming to America,0.613309383392334,hope,positive
It is so taunting that trending topics are Sims 3 AND the Palm Pre Two things I want reallllllly bad,0.5929993391036987,pleasure,negative
Chillin at homeboooooored Cabin fever Yeah pretty much being sick sux,0.7568510174751282,loneliness,negative
only 350,0.46353447437286377,loneliness,positive
helping my brother renovating my bathroom,0.4186420440673828,generosity,positive
hello Miley are you in Bahamas now enjoy your holiday,0.5022261738777161,pleasure,positive
I saw a box full of Star War miniatures todaythere was like 1000 Princess Leiabut no Chewbacca,0.643288791179657,horror,negative
willow bend I just left Im about to do kalyas hair,0.28640395402908325,grief,negative
LOL were watching the same thing again,0.5077868700027466,pleasure,positive
I wanna barkhunt but I dont know how,0.6073885560035706,pleasure,negative
I am going to watch some movies,0.633159875869751,pleasure,positive
marks amp spencer cupcakes yum,0.7151601910591125,pleasure,positive
This night I have the honor to pick up my sis and her friend from Rock am Ring So not looking forward to the traffic,0.36732593178749084,pleasure,negative
Sounds like the kind of thing Id do too,0.5831888914108276,generosity,positive
Morning pplzahhh toony woke me up early as usualanybody goin 2 church 2daypray 4 me,0.18167565762996674,pleasure,positive
